종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"900340","윙입푸드","외국기업(소속부없음)","1158","-33","-2.77","1188","1250","1154","2665455","3172456919","55553229624","47973428"
"036200","유니셈","우량기업부","8820","-460","-4.96","9060","9140","8680","940105","8331818010","270458446860","30664223"
"018000","유니슨","중견기업부","1018","-73","-6.69","1093","1110","1018","755028","797768969","128611937408","126337856"
"203450","유니온커뮤니티","벤처기업부","3345","-30","-0.89","3375","3395","3320","46821","156451785","47094278415","14079007"
"011320","유니크","중견기업부","4815","-15","-0.31","4820","4825","4790","20471","98428815","93029146425","19320695"
"086390","유니테스트","중견기업부","17070","-790","-4.42","17740","17860","16350","660504","11223485030","360759530820","21134126"
"241690","유니테크노","우량기업부","4250","0","0.00","4260","4265","4130","131354","550002130","104000500500","24470706"
"142210","유니트론텍","우량기업부","6130","-80","-1.29","6200","6240","6000","229737","1398163560","117978543960","19246092"
"048430","유라테크","중견기업부","7810","-30","-0.38","7880","7880","7750","15747","122638330","89971200000","11520000"
"206650","유바이오로직스","기술성장기업부","12750","-40","-0.31","12810","13020","12630","244664","3137569080","464798789250","36454807"
"089850","유비벨록스","우량기업부","16360","160","0.99","16300","16470","15940","29281","476481170","121992168240","7456734"
"084440","유비온","기술성장기업부","1320","0","0.00","1320","1333","1305","36237","47587526","26020896000","19712800"
"032620","유비케어","우량기업부","5800","0","0.00","5750","6150","5650","1717019","10198414780","302743406200","52197139"
"264450","유비쿼스","우량기업부","17240","-140","-0.81","17370","17380","16880","37736","643981820","176635971440","10245706"
"078070","유비쿼스홀딩스","중견기업부","12910","-10","-0.08","12950","12980","12750","3932","50438970","241373467480","18696628"
"024800","유성티엔에스","우량기업부","2165","25","1.17","2140","2165","2100","46864","99786770","80217172980","37051812"
"054930","유신","우량기업부","30200","900","3.07","30700","30800","29500","76714","2318297900","90600000000","3000000"
"069330","유아이디","벤처기업부","1382","-1","-0.07","1383","1391","1363","58548","80552007","19612087762","14191091"
"049520","유아이엘","중견기업부","4710","-55","-1.15","4755","4840","4680","24995","118092800","102607048560","21784936"
"435380","유안타제10호스팩","SPAC(소속부없음)","2155","0","0.00","2155","2160","2145","2609","5622950","12348150000","5730000"
"444920","유안타제11호스팩","SPAC(소속부없음)","2085","-5","-0.24","2090","2090","2080","1050","2187955","10925400000","5240000"
"446150","유안타제12호스팩","SPAC(소속부없음)","2115","20","0.95","2095","2120","2095","5650","11920505","10088550000","4770000"
"449020","유안타제13호스팩","SPAC(소속부없음)","2015","0","0.00","2020","2020","2010","13502","27178790","19605950000","9730000"
"450940","유안타제14호스팩","SPAC(소속부없음)","2110","-10","-0.47","2120","2125","2110","396","837350","9579400000","4540000"
"473050","유안타제15호스팩","SPAC(소속부없음)","2015","10","0.50","2005","2020","2005","172115","346643755","14125150000","7010000"
"430700","유안타제9호스팩","SPAC(소속부없음)","2190","-5","-0.23","2190","2215","2170","25926","56643080","11475600000","5240000"
"263770","유에스티","벤처기업부","2695","-25","-0.92","2725","2730","2600","31014","82449330","63871963540","23700172"
"388720","유일로보틱스","벤처기업부","30200","200","0.67","30350","30700","29500","137284","4160705500","269922949200","8937846"
"340930","유일에너테크","벤처기업부","12590","-10","-0.08","12420","12730","12320","69566","869538040","144384008500","11468150"
"023410","유진기업","우량기업부","3940","135","3.55","3805","4355","3770","11800793","47901527410","304604800220","77310863"
"056080","유진로봇","중견기업부","9440","-60","-0.63","9490","9790","9340","349308","3345440430","354114714880","37512152"
"468760","유진스팩10호","SPAC(소속부없음)","2150","25","1.18","2125","2165","2125","108060","232523785","9116000000","4240000"
"388800","유진스팩7호","SPAC(소속부없음)","2440","0","0.00","0","0","0","0","0","12224400000","5010000"
"413630","유진스팩8호","SPAC(소속부없음)","3710","-35","-0.93","3745","4100","3515","2851317","10636118515","21963200000","5920000"
"442130","유진스팩9호","SPAC(소속부없음)","2390","50","2.14","2340","2390","2340","16399","38614100","8269400000","3460000"
"084370","유진테크","우량기업부","34900","-600","-1.69","35100","35300","34450","268148","9320631100","799769865800","22916042"
"240600","유진테크놀로지","중견기업부","13620","-290","-2.08","13800","14100","13540","138379","1903373160","94361416620","6928151"
"221800","유투바이오","기술성장기업부","4455","-45","-1.00","4500","4525","4405","32700","146130350","50284458180","11287196"
"179900","유티아이","벤처기업부","34500","2500","7.81","32300","35800","31450","250437","8658893850","561897877500","16286895"
"263050","유틸렉스","기술성장기업부","2770","-65","-2.29","2895","2895","2720","175031","483016735","101833108350","36762855"
"191410","육일씨엔에쓰","중견기업부","1987","-13","-0.65","1994","2010","1987","18833","37577601","22189588034","11167382"
"372170","윤성에프앤씨","기술성장기업부","90300","-4700","-4.95","93600","94100","90300","69671","6363987300","720508034400","7979048"
"146060","율촌","중견기업부","1830","12","0.66","1816","1857","1815","127474","232912272","39571766280","21623916"
"072770","율호","중견기업부","2140","5","0.23","2140","2155","2090","190520","404946880","147922783440","69122796"
"039020","이건홀딩스","우량기업부","2520","20","0.80","2500","2525","2495","3669","9220670","56913466680","22584709"
"067920","이글루","벤처기업부","6400","-100","-1.54","6430","6490","6280","75872","482012770","70375161600","10996119"
"044960","이글벳","중견기업부","5120","-50","-0.97","5170","5170","5100","41606","212922050","64726440960","12641883"
"303530","이노뎁","벤처기업부","12820","-310","-2.36","12950","13000","12500","112840","1431778270","94089813180","7339299"
"296640","이노룰스","벤처기업부","6970","-20","-0.29","7010","7010","6870","10536","73068080","36092416440","5178252"
"302430","이노메트리","벤처기업부","12820","-940","-6.83","13400","13400","12810","208218","2706419880","126061726560","9833208"
"274400","이노시뮬레이션","기술성장기업부","11420","-320","-2.73","11750","11800","11300","45942","525641800","89302412920","7819826"
"056090","이노시스","관리종목(소속부없음)","1180","0","0.00","0","0","0","0","0","110701701180","93815001"
"073490","이노와이어리스","우량기업부","26550","150","0.57","26400","26700","26050","33757","891612350","201882111300","7603846"
"215790","이노인스트루먼트","벤처기업부","799","9","1.14","818","818","783","148630","117844725","32186236051","40283149"
"344860","이노진","기술성장기업부","2215","15","0.68","2200","2220","2195","33605","74206365","26646450000","12030000"
"246960","이노테라피","기술성장기업부","8550","230","2.76","8300","8710","8300","8050","68415860","61874896500","7236830"
"088390","이녹스","우량기업부","23400","-850","-3.51","24000","24400","23050","60018","1408600150","219628749600","9385844"
"272290","이녹스첨단소재","우량기업부","31050","-200","-0.64","30800","31500","30600","107357","3323227300","627261480900","20201658"
"053350","이니텍","중견기업부","3165","-10","-0.31","3150","3175","3140","3381","10665510","62638249140","19790916"
"452400","이닉스","벤처기업부","22800","-50","-0.22","22850","23400","22450","104757","2401180350","206828558400","9071428"
"041520","이라이콤","중견기업부","6400","-10","-0.16","6400","6430","6250","13201","83091390","78007872000","12188730"
"264850","이랜시스","중견기업부","7660","-510","-6.24","8060","8740","7550","7060589","57981406330","228654155920","29850412"
"054210","이랜텍","우량기업부","8980","-120","-1.32","9000","9050","8910","63775","573334540","227115065800","25291210"
"164060","이루다","벤처기업부","6100","-100","-1.61","6220","6220","6050","110718","678010870","125735719300","20612413"
"065440","이루온","벤처기업부","1810","1","0.06","1801","1810","1787","102821","184955861","49367786200","27275020"
"115610","이미지스","벤처기업부","4085","-35","-0.85","4130","4150","3970","286021","1159969005","63487542210","15541626"
"078020","이베스트투자증권","우량기업부","4710","330","7.53","4420","5440","4365","4106143","20657119655","261316404900","55481190"
"131400","이브이첨단소재","벤처기업부","3265","155","4.98","3180","3405","3075","3476833","11365399015","194560964730","59589882"
"351330","이삭엔지니어링","벤처기업부","12320","330","2.75","12090","12500","11530","421760","5070313840","102114566400","8288520"
"080010","이상네트웍스","중견기업부","5480","0","0.00","5450","5480","5410","19324","105108950","54800000000","10000000"
"086890","이수앱지스","기술성장기업부","6340","10","0.16","6340","6480","6310","96245","614308750","219435255260","34611239"
"047560","이스트소프트","벤처기업부","28600","-2500","-8.04","31600","31700","28250","804907","23667250950","327994295200","11468332"
"900110","이스트아시아홀딩스","외국기업(소속부없음)","93","-1","-1.06","95","95","90","6200078","569180729","40169680650","431932050"
"067010","이씨에스","벤처기업부","3690","70","1.93","3620","3690","3610","27940","101278170","45364860000","12294000"
"418620","이에이트","기술성장기업부","23000","300","1.32","22050","24000","21100","2322823","52868005050","221896571000","9647677"
"102710","이엔에프테크놀로지","우량기업부","21900","-850","-3.74","22600","23050","21800","117103","2594713600","312903608400","14287836"
"063760","이엘피","벤처기업부","3300","-5","-0.15","3250","3320","3235","32366","105579280","30772929000","9325130"
"123570","이엠넷","중견기업부","3885","-50","-1.27","3880","3945","3815","414555","1606682180","86542563030","22276078"
"083470","이엠앤아이","중견기업부","1909","55","2.97","1838","1934","1831","269341","506281203","40738688061","21340329"
